StockCode,units,sales_value,revenue_share,cumulative_share,ABC
22904,1259,3669.1700000000005,0.0005811837403025021,0.6669578052687878,A
23159,1790,3659.08,0.0005795855194679121,0.6675373907882557,A
23306,2521,3649.8999999999996,0.0005781314394618135,0.6681155222277175,A
21906,494,3642.24,0.0005769181221582497,0.6686924403498757,A
22751,1009,3635.91,0.0005759154722194039,0.6692683558220951,A
23165,2235,3623.6699999999996,0.000573976698877939,0.669842332520973,A
22781,457,3609.3500000000004,0.0005717084607856371,0.6704140409817587,A
21746,2956,3596.0,0.0005695938673127159,0.6709836348490714,A
22723,929,3593.59,0.0005692121317119862,0.6715528469807834,A
23356,632,3587.9300000000003,0.0005683156074380736,0.6721211625882215,A
23118,487,3566.54,0.0005649275059859547,0.6726860900942074,A
22053,4203,3555.1699999999996,0.0005631265376123881,0.6732492166318198,A
22418,4227,3537.83,0.0005603799420453129,0.6738095965738651,A
21244,2125,3524.31,0.0005582384211648714,0.67436783499503,A
23299,957,3518.4,0.0005573022977622523,0.6749251372927922,A
21156,1843,3508.91,0.0005557991148365577,0.6754809364076289,A
22854,731,3499.9700000000003,0.0005543830499940173,0.6760353194576229,A
85132C,1513,3499.5299999999997,0.0005543133555274939,0.6765896328131503,A
23163,1438,3496.8700000000003,0.000553892020798058,0.6771435248339484,A
22431,1821,3490.6499999999996,0.0005529067944758429,0.6776964316284242,A
82552,2271,3489.8999999999996,0.0005527879970897237,0.6782492196255139,A
22721,715,3489.51,0.0005527262224489419,0.6788019458479628,A
21428,825,3461.95,0.0005483608145003493,0.6793503066624632,A
82551,2211,3459.85,0.0005480281818192157,0.6798983348442824,A
23049,408,3458.94,0.0005478840409907245,0.6804462188852731,A
21257,391,3458.39,0.0005477969229075704,0.6809940158081806,A
22302,1409,3446.75,0.0005459531874750009,0.6815399689956556,A
22150,1818,3435.54,0.0005441775625438063,0.6820841465581994,A
23229,998,3433.67,0.0005438813610610826,0.6826280279192605,A
23091,546,3431.4,0.0005435218009724285,0.6831715497202329,A
15056P,575,3428.4500000000003,0.0005430545312536932,0.6837146042514866,A
22980,2090,3421.8399999999997,0.0005420075302906962,0.6842566117817772,A
21716,1272,3408.95,0.0005399657992145947,0.6847965775809918,A
23253,232,3399.48,0.0005384657842191966,0.685335043365211,A
22350,1265,3392.8299999999995,0.0005374124473956066,0.6858724558126066,A
20979,2692,3377.79,0.0005350301638126303,0.6864074859764192,A
84949,2025,3371.08,0.0005339673231981507,0.6869414532996173,A
21041,786,3369.3,0.0005336853774017612,0.687475138677019,A
22898,1661,3342.7799999999997,0.0005294847018285873,0.6880046233788476,A
22417,6112,3342.61,0.000529457774421067,0.6885340811532686,A
84987,2272,3339.3799999999997,0.0005289461536781804,0.6890630273069468,A
37449,371,3335.13,0.0005282729684901718,0.6895913002754369,A
22938,1742,3330.98,0.0005276156229536457,0.6901189158983906,A
20969,917,3326.1800000000003,0.0005268553196824831,0.690645771218073,A
21844,1177,3324.75,0.0005266288126662825,0.6911724000307393,A
23126,667,3321.9300000000003,0.0005261821344944745,0.6916985821652338,A
22841,440,3318.96,0.0005257116968454426,0.6922242938620793,A
22301,1355,3312.31,0.0005246583600218525,0.6927489522221011,A
20974,5096,3303.4,0.0005232470470747568,0.6932721992691758,A
23065,263,3302.44,0.0005230949864205242,0.6937952942555964,A
22956,1653,3286.6400000000003,0.0005205923214862805,0.6943158865770827,A
23184,641,3277.87,0.0005192031840512602,0.694835089761134,A
22896,1307,3272.69,0.0005183826901044639,0.6953534724512385,A
22866,1638,3268.1800000000003,0.0005176683218226006,0.6958711407730611,A
21876,2542,3263.97,0.0005170014724951849,0.6963881422455563,A
23112,399,3263.6,0.0005169428657846994,0.6969050851113411,A
20675,2573,3261.56,0.0005166197368944553,0.6974217048482355,A
23295,4017,3260.19,0.0005164027336691443,0.6979381075819047,A
22967,1167,3259.61,0.0005163108636905455,0.6984544184455952,A
22109,815,3243.04,0.000513686233439886,0.698968104679035,A
23192,2011,3237.3899999999994,0.0005127912931311214,0.6994808959721661,A
84508A,1530,3233.7000000000003,0.0005122068099914153,0.6999931027821575,A
23167,4251,3218.37,0.0005097785914191394,0.7005028813735766,A
22775,2245,3215.64,0.0005093461689336656,0.7010122275425102,A
22760,257,3198.66,0.0005066565961119276,0.7015188841386222,A
21715,1219,3197.25,0.0005064332570260235,0.7020253173956482,A
23080,393,3196.5299999999997,0.0005063192115353491,0.7025316366071835,A
22636,384,3182.9900000000002,0.0005041745227246111,0.7030358111299082,A
22626,374,3169.2000000000003,0.0005019902347851666,0.7035378013646933,A
21658,755,3164.81,0.0005012948740850823,0.7040390962387785,A
22661,3952,3158.02,0.0005002193617494168,0.7045393156005278,A
72760B,313,3156.79,0.0005000245340361813,0.705039340134564,A
22271,1092,3155.4,0.0004998043628805739,0.7055391444974446,A
23109,1091,3126.4700000000003,0.0004952219517066704,0.7060343664491513,A
22207,735,3101.55,0.0004912747105572174,0.7065256411597085,A
84509A,764,3098.5,0.0004907916011869995,0.7070164327608955,A
22842,484,3097.34,0.0004906078612298018,0.7075070406221253,A
21498,7551,3088.42,0.0004891949643175578,0.7079962355864429,A
23176,1403,3076.93,0.00048737498836221206,0.7084836105748051,A
22940,779,3075.21,0.00048710254635671215,0.7089707131211619,A
22295,1856,3072.0799999999995,0.00048660676526530804,0.7094573198864272,A
22646,2000,3069.12,0.0004861379115814244,0.7099434577980087,A
22688,651,3067.15,0.0004858258704472181,0.7104292836684559,A
23237,758,3061.06,0.00048486123567193044,0.7109141449041279,A
84968C,283,3057.0699999999997,0.0004842292335777764,0.7113983741377057,A
22244,1600,3055.02,0.00048390452072238406,0.711882278658428,A
22748,1381,3054.25,0.0004837825554059684,0.712366061213834,A
22926,499,3044.2400000000002,0.0004821970062925645,0.7128482582201265,A
21243,1815,3030.62,0.00048003964576064036,0.7133282978658871,A
22908,3777,3029.97,0.0004799366880260037,0.7138082345539132,A
22946,203,3022.09,0.0004786885234891784,0.7142869230774024,A
22813,1591,3016.47,0.00047779833507585864,0.7147647214124783,A
22779,791,3012.31,0.00047713940557418433,0.7152418608180524,A
23182,3164,3006.93,0.0004762872323244228,0.7157181480503768,A
22432,1536,3002.7,0.0004756172150667107,0.7161937652654435,A
23051,340,3000.48,0.000475265574803798,0.7166690308402474,A
23241,1447,2991.1400000000003,0.00047378615135532727,0.7171428169916026,A
23310,7234,2989.8799999999997,0.000473586571746647,0.7176164035633493,A
22745,1349,2985.76,0.00047293397810556576,0.7180893375414549,A
79000,3697,2984.41,0.0004727201428105512,0.7185620576842654,A
23168,2178,2973.77,0.00047103480389280725,0.7190330924881582,A
84347,1162,2963.35,0.0004693843122083249,0.7195024768003665,A
22550,866,2961.25,0.00046905167952719125,0.7199715284798937,A
23053,330,2956.3,0.00046826761677880475,0.7204397960966724,A
22623,548,2953.0200000000004,0.00046774807621017693,0.7209075441728826,A
23144,3601,2946.31,0.00046668523559569735,0.7213742294084783,A
23110,494,2944.25,0.00046635893877515673,0.7218405883472534,A
23255,733,2930.89,0.0004642427613370872,0.7223048311085905,A
23092,420,2926.7400000000002,0.00046358541580056116,0.722768416524391,A
22780,766,2924.3,0.0004631989283043868,0.7232316154526954,A
23177,1283,2906.83,0.0004604317411903842,0.7236920471938858,A
22798,957,2903.79,0.0004599502157853145,0.7241519974096711,A
22867,1455,2902.07,0.0004596777737798146,0.7246116751834509,A
23103,1735,2901.43,0.0004595764000103262,0.7250712515834613,A
22952,5795,2898.96,0.00045918516061870706,0.72553043674408,A
21238,3326,2894.39,0.00045846128854595423,0.725988898032626,A
22649,565,2890.7000000000003,0.000457876805406248,0.7264467748380322,A
22899,1415,2889.78,0.00045773108061260845,0.7269045059186449,A
84050,1914,2885.8599999999997,0.00045711016627449216,0.7273616160849193,A
22687,559,2880.59,0.00045627541664136157,0.7278178915015607,A
21385,3254,2877.56,0.00045579547520144004,0.7282736869767622,A
84692,5396,2872.63,0.00045501458038335005,0.7287287015571455,A
21260,908,2871.7599999999998,0.0004548767754154518,0.729183578332561,A
22219,2878,2860.18,0.0004530425437737718,0.7296366208763347,A
84029E,617,2856.91,0.0004525245871702922,0.730089145463505,A
22493,1800,2850.98,0.0004515852958373767,0.7305407307593423,A
23032,1762,2849.2599999999998,0.00045131285383187667,0.7309920436131743,A
20717,2335,2829.39,0.0004481655150822928,0.7314402091282566,A
22734,978,2821.82,0.0004469664534650633,0.7318871755817217,A
85048,373,2815.85,0.0004460208262715547,0.7323331964079932,A
22131,1465,2813.5299999999997,0.0004456533463571594,0.7327788497543504,A
16014,8583,2792.86,0.00044237929039571514,0.7332212290447461,A
22951,5220,2784.59,0.00044106935121810775,0.7336622983959642,A
22430,534,2784.35,0.00044103133605454957,0.7341033297320188,A
22855,2246,2783.7000000000003,0.000440928378319913,0.7345442581103386,A
22222,730,2782.41,0.000440724046815788,0.7349849821571545,A
22504,145,2771.72,0.0004390307880723027,0.7354240129452267,A
22489,6728,2762.36,0.00043754819669353554,0.7358615611419203,A
84792,584,2748.32,0.00043532430962538464,0.7362968854515456,A
23318,1202,2744.57,0.0004347303226947888,0.7367316157742404,A
21714,1515,2729.9,0.0004324066458222978,0.7371640224200627,A
21934,1489,2722.9,0.0004312978702185189,0.7375953202902813,A
22371,612,2713.0,0.0004297297447217458,0.7380250500350031,A
23319,1175,2711.76,0.00042953333304336216,0.7384545833680465,A
72351B,1427,2706.96,0.00042877302977219943,0.7388833563978187,A
22061,271,2698.41,0.00042741873957044085,0.7393107751373891,A
22327,751,2691.69,0.00042635431499081315,0.7397371294523799,A
21240,3148,2691.11,0.0004262624450122143,0.7401633918973921,A
82580,4703,2679.29,0.0004243901982069762,0.7405877820955991,A
21874,1940,2677.52,0.00042410983637573493,0.7410118919319748,A
22082,1597,2675.88,0.00042385006609142105,0.7414357419980663,A
37370,2057,2647.11,0.00041929299835988964,0.7418550349964261,A
22909,3340,2641.18,0.000418353707026974,0.742273388703453,A
22656,17,2635.0,0.0004173748165653521,0.7426907635200184,A
22435,2102,2632.24,0.00041693764218443354,0.7431077011622028,A
23194,1164,2628.06,0.0004162755447524627,0.7435239767069552,A
22236,223,2627.25,0.000416147243575454,0.7439401239505307,A
22894,264,2623.0899999999997,0.0004154883140737796,0.7443556122646044,A
21381,1546,2616.88,0.00041450467171671296,0.7447701169363211,A
22241,1949,2597.06,0.0004113652527928703,0.745181482189114,A
22212,1158,2597.0,0.0004113557490019808,0.7455928379381159,A
21974,1620,2594.3599999999997,0.0004109375822028413,0.7460037755203187,A
22180,237,2587.58,0.000409863653832324,0.746413639174151,A
20682,776,2578.2,0.00040837789452326023,0.7468220170686743,A
23009,156,2572.1499999999996,0.00040741959560856557,0.7472294366642829,A
22378,1500,2569.3199999999997,0.0004069713334716092,0.7476364079977544,A
23131,632,2565.2000000000003,0.000406318739830528,0.748042726737585,A
21868,2027,2563.34,0.00040602412231295246,0.7484487508598979,A
22843,401,2557.21,0.0004050531516770717,0.748853804011575,A
35970,1409,2553.4500000000003,0.0004044575807813277,0.7492582615923563,A
23230,6351,2547.42,0.0004035024497969295,0.7496617640421532,A
21704,3341,2540.33,0.0004023794185068163,0.7500641434606601,A
23320,918,2537.82,0.00040198184325460415,0.7504661253039147,A
23198,1736,2530.24,0.00040078119767222636,0.7508669065015868,A
22702,1177,2529.5299999999997,0.0004006687361467002,0.7512675752377336,A
23089,1524,2527.72,0.00040038203845486594,0.7516679572761884,A
23083,703,2516.8,0.00039865234851297086,0.7520666096247014,A
84568,12482,2515.32,0.000398417921671029,0.7524650275463725,A
22777,307,2504.63,0.0003967246629275438,0.7528617522093,A
22174,1237,2504.46,0.0003966977355200234,0.7532584499448199,A
21703,6689,2497.9,0.00039565865438276777,0.7536541085992027,A
21531,996,2493.87,0.0003950203164280207,0.7540491289156307,A
21110,757,2489.63,0.0003943487152051604,0.7544434776308359,A
23188,1471,2483.7899999999995,0.000393423679558579,0.7548369013103944,A
23231,6027,2483.34,0.0003933524011269076,0.7552302537115213,A
22645,1224,2481.45,0.00039305303171388725,0.7556233067432352,A
23054,284,2480.66,0.00039292789846717506,0.7560162346417023,A
22669,809,2477.19,0.0003923782625607304,0.7564086129042631,A
21527,314,2477.14,0.0003923703427349891,0.7568009832469981,A
22933,905,2476.8700000000003,0.00039232757567598625,0.757193310822674,A
23215,1288,2476.2,0.00039222145001105305,0.7575855322726851,A
22029,5947,2464.93,0.000390436321288969,0.7579759685939741,A
22354,656,2463.63,0.0003902304058196958,0.7583661989997937,A
84968A,213,2457.67,0.00038928636259133546,0.7587554853623851,A
23239,593,2448.23,0.00038779109949138216,0.7591432764618765,A
23133,303,2445.5299999999997,0.0003873634289013531,0.7595306398907778,A
21833,1480,2444.4700000000003,0.0003871955285956381,0.7599178354193735,A
20754,1187,2443.79,0.00038708781896555665,0.7603049232383391,A
21078,2685,2441.6,0.00038674093059808866,0.7606916641689372,A
21745,651,2438.47,0.00038624514950668466,0.7610779093184439,A
22700,1040,2438.46,0.00038624356554153643,0.7614641528839854,A
22360,794,2433.98,0.0003855339491551179,0.7618496868331405,A
22632,1247,2428.7300000000005,0.0003847023674522838,0.7622343892005927,A
21918,6037,2425.2,0.0003841432277549495,0.7626185324283477,A
84030E,528,2423.2599999999998,0.00038383593851618785,0.7630023683668639,A
23314,210,2414.0,0.0003823691867889032,0.7633847375536528,A
23232,5976,2413.92,0.0003823565150677172,0.7637670940687205,A
21992,1315,2404.77,0.00038090718695706327,0.7641480012556775,A
21561,984,2397.91,0.0003798205868653599,0.7645278218425429,A
22689,389,2395.81,0.0003794879541842263,0.764907309796727,A
23294,3020,2390.29,0.00037861360542238917,0.7652859234021494,A
21890,781,2381.19,0.0003771721971374766,0.7656630955992869,A
23156,1152,2377.7000000000003,0.0003766193933007354,0.7660397149925876,A
23132,437,2376.39,0.00037641189386631386,0.7664161268864539,A
22466,1279,2374.97,0.00037618697081526155,0.7667923138572691,A
21556,936,2374.17,0.00037606025360340114,0.7671683741108725,A
84796B,255,2368.6299999999997,0.00037518273691126747,0.7675435568477837,A
22329,1453,2364.7,0.00037456023860800306,0.7679181170863918,A
22491,2946,2353.56,0.0003727957014328463,0.7682909127878247,A
21484,507,2353.04,0.00037271333524513704,0.7686636261230698,A
22433,1226,2344.3999999999996,0.00037134478935704415,0.7690349709124269,A
22801,574,2341.58,0.00037089811118523613,0.7694058690236122,A
21781,144,2338.2,0.00037036273096512567,0.7697762317545773,A
22158,814,2330.2200000000003,0.0003690987267768178,0.7701453304813541,A
22925,385,2328.13,0.00036876767806083235,0.770514098159415,A
23111,191,2327.86,0.00036872491100182944,0.7708828230704168,A
23191,1407,2307.99,0.0003655775722522455,0.771248400642669,A
23028,1327,2307.83,0.00036555222880987345,0.7716139528714788,A
23234,850,2304.4,0.0003650089287640218,0.7719789618002428,A
22460,1804,2304.35,0.0003650010089382805,0.7723439628091812,A
22782,156,2299.2,0.00036418526688692884,0.7727081480760681,A
23308,4181,2277.81,0.0003607971654348101,0.7730689452415029,A
85184C,1253,2275.28,0.0003603964222523015,0.7734293416637552,A
22426,613,2272.56,0.0003599655837319759,0.7737893072474872,A
22348,2669,2269.3599999999997,0.00035945871488453406,0.7741487659623717,A
16161P,5476,2267.92,0.00035923062390318534,0.7745079965862749,A
21239,2559,2266.49,0.00035900411688698474,0.7748670007031618,A
22962,2724,2264.16,0.0003586350530074412,0.7752256357561693,A
22778,581,2263.21,0.0003584845763183569,0.7755841203324877,A
23127,432,2261.3,0.0003581820389750401,0.7759423023714628,A
85053,1031,2259.3,0.000357865245945389,0.7763001676174082,A
23340,1444,2248.44,0.0003561450597943834,0.7766563126772026,A
21892,1715,2247.47,0.00035599141517500256,0.7770123040923775,A
22604,985,2245.62,0.00035569838162257533,0.7773680024740001,A
22892,1840,2245.28,0.0003556445268075347,0.7777236470008076,A
22549,1512,2244.95,0.0003555922559576422,0.7780792392567653,A
22890,222,2230.65,0.0003533271857956367,0.7784325664425609,A
22927,371,2229.58,0.0003531577015247733,0.7787857241440856,A
21976,4192,2229.15,0.00035308959102339836,0.7791388137351091,A
23147,1507,2228.75,0.00035302623241746813,0.7794918399675266,A
21497,5550,2227.0,0.0003527490385165234,0.7798445890060431,A
21116,374,2221.22,0.00035183350666083163,0.7801964225127039,A
22079,1280,2210.22,0.0003500911449977504,0.7805465136577017,A
22274,777,2208.19,0.0003497696000726546,0.7808962832577743,A
22990,457,2203.87,0.0003490853271286082,0.7812453685849029,A
22822,374,2198.89,0.00034829651248477684,0.7815936650973877,A
22567,1675,2194.86,0.0003476581745300299,0.7819413232719177,A
22794,257,2187.95,0.0003465636546125852,0.7822878869265303,A
21313,2506,2187.73,0.00034652880737932363,0.7826344157339096,A
21985,7424,2184.48,0.00034601401870614054,0.7829804297526157,A
35004B,421,2184.08,0.0003459506601002103,0.783326380412716,A
22595,2476,2182.69,0.00034573048894460284,0.7836721109016606,A
22823,19,2180.0,0.000345304402319722,0.7840174153039803,A
23439,1089,2175.0200000000004,0.0003445155876758908,0.7843619308916562,A
47567B,386,2172.09,0.00034405148588745186,0.7847059823775436,A
22800,542,2171.53,0.0003439627838391496,0.7850499451613828,A
23242,1065,2167.41,0.0003433101901980682,0.7853932553515809,A
20975,3214,2167.1,0.0003432610872784723,0.7857365164388593,A
22582,890,2159.28,0.00034202242653253644,0.7860785388653919,A
21896,935,2155.4900000000002,0.00034142210374134757,0.7864199609691332,A
